Node ID,Functional Group
2741,27
2742,27
2743,27
2744,27
2745,27
2746,27
2747,27
2748,27
2749,27
2750,27
2751,27
2752,27
2753,27
2754,27
2755,27
2756,27
2757,27
2758,27
2759,27
2760,27
2761,27
2762,27
2763,27
2764,27
2765,27
2766,27
2767,27
2768,27
2769,27
2770,27
2771,27
2772,27
2773,27
2774,27
2775,27
2776,27
2777,27
2778,27
2779,27
2780,27
2781,27
2782,27
2783,27
2784,27
2785,27
2786,27
2787,27
2788,27
2789,27
2790,27
2791,27
2792,27
2793,27
2794,27
2795,27
2796,27
2797,27
2798,27
2799,27
2800,27
2801,27
2802,27
2803,27
2804,27
2805,27
2806,27
2807,27
2808,27
2809,27
2810,27
2811,27
2812,27
2813,27
2814,27
2815,27
2816,28
2817,28
2818,28
2819,28
2820,28
2821,28
2822,28
2823,28
2824,28
2825,28
2826,28
2827,28
2828,28
2829,28
2830,28
2831,28
2832,28
2833,28
2834,28
2835,28
2836,28
2837,28
2838,28
2839,28
2840,28
2841,28
2842,28
2843,28
2844,28
2845,28
2846,28
2847,28
2848,28
2849,28
2850,28
2851,28
2852,28
2853,28
2854,28
2855,28
2856,28
2857,28
2858,28
2859,28
2860,28
2861,28
2862,28
2863,28
2864,28
2865,28
2866,28
2867,28
2868,28
2869,28
2870,28
2871,28
2872,28
2873,28
2874,28
2875,28
2876,28
2877,28
2878,28
2879,28
2880,28
2881,28
2882,28
2883,28
2884,28
2885,28
2886,28
2887,28
2888,28
2889,28
2890,28
2891,28
2892,28
2893,28
2894,28
2895,28
2896,28
2897,28
2898,28
2899,28
2900,28
2901,28
2902,28
2903,28
2904,28
2905,28
2906,28
2907,28
2908,28
2909,28
2910,28
2911,28
2912,28
2913,28
2914,28
2915,28
2916,28
2917,29
2918,29
2919,29
2920,29
2921,29
2922,29
2923,29
2924,29
2925,29
2926,29
2927,29
2928,29
2929,29
2930,29
2931,29
2932,29
2933,29
2934,29
2935,29
2936,29
2937,29
2938,29
2939,29
2940,29
2941,29
2942,29
2943,29
2944,29
2945,29
2946,29
2947,29
2948,29
2949,29
2950,29
2951,29
2952,29
2953,29
2954,29
2955,29
2956,29
2957,29
2958,29
2959,29
2960,29
2961,29
2962,29
2963,29
2964,29
2965,29
2966,29
2967,29
2968,29
2969,29
2970,29
2971,29
2972,29
2973,29
2974,29
2975,29
2976,29
2977,29
2978,29
2979,29
2980,29
2981,29
2982,29
2983,29
2984,29
2985,29
2986,29
2987,29
2988,29
2989,29
2990,29
2991,29
2992,29
2993,29
2994,29
2995,29
2996,29
2997,29
2998,29
2999,29
3000,29
3001,29
3002,29
3003,29
3004,29
3005,29
3006,29
3007,29
3008,29
3009,29
3010,29
3011,29
3012,29
3013,29
3014,29
3015,29
3016,29
3017,29
3018,30
3019,30
3020,30
3021,30
3022,30
3023,30
3024,30
3025,30
3026,30
3027,30
3028,30
3029,30
3030,30
3031,30
3032,30
3033,30
3034,30
3035,30
3036,30
3037,30
3038,30
3039,30
3040,30
3041,30
3042,30
3043,30
3044,30
3045,30
3046,30
3047,30
3048,30
3049,30
3050,30
3051,30
3052,30
3053,30
3054,30
3055,30
3056,30
3057,30
3058,30
3059,30
3060,30
3061,30
3062,30
3063,30
3064,30
3065,30
3066,30
3067,30
3068,30
3069,30
3070,30
3071,30
3072,30
3073,30
3074,30
3075,30
3076,30
3077,30
3078,30
3079,30
3080,30
3081,30
3082,30
3083,30
3084,30
3085,30
3086,30
3087,30
3088,30
3089,30
3090,30
3091,30
3092,30
3093,30
3094,30
3095,30
3096,30
3097,30
3098,30
3099,30
3100,30
3101,30
3102,30
3103,30
3104,30
3105,30
3106,30
3107,30
3108,30
3109,30
3110,30
3111,30
3112,30
3113,30
3114,30
3115,30
3116,30
3117,30
3118,30
3119,31
3120,31
3121,31
3122,31
3123,31
3124,31
3125,31
3126,31
3127,31
3128,31
3129,31
3130,31
3131,31
3132,31
3133,31
3134,31
3135,31
3136,31
3137,31
3138,31
3139,31
3140,31
3141,31
3142,31
3143,31
3144,31
3145,31
3146,31
3147,31
3148,31
3149,31
3150,31
3151,31
3152,31
3153,31
3154,31
3155,31
3156,31
3157,31
3158,31
3159,31
3160,31
3161,31
3162,31
3163,31
3164,31
3165,31
3166,31
3167,31
3168,31
3169,31
3170,31
3171,31
3172,31
3173,31
3174,31
3175,31
3176,31
3177,31
3178,31
3179,31
3180,31
3181,31
3182,31
3183,31
3184,31
3185,31
3186,31
3187,31
3188,31
3189,31
3190,31
3191,31
3192,31
3193,31
3194,31
3195,31
3196,31
3197,31
3198,31
3199,31
3200,31
3201,31
3202,31
3203,31
3204,31
3205,31
3206,31
3207,31
3208,31
3209,31
3210,31
3211,31
3212,31
3213,31
3214,31
3215,31
3216,31
3217,31
3218,31
3219,31
3220,32
3221,32
3222,32
3223,32
3224,32
3225,32
3226,32
3227,32
3228,32
3229,32
3230,32
3231,32
3232,32
3233,32
3234,32
3235,32
3236,32
3237,32
3238,32
3239,32
3240,32
3241,32
3242,32
3243,32
3244,32
3245,32
3246,32
3247,32
3248,32
3249,32
3250,32
3251,32
3252,32
3253,32
3254,32
3255,32
3256,32
3257,32
3258,32
3259,32
3260,32
3261,32
3262,32
3263,32
3264,32
3265,32
3266,32
3267,32
3268,32
3269,32
3270,32
3271,32
3272,32
3273,32
3274,32
3275,32
3276,32
3277,32
3278,32
3279,32
3280,32
3281,32
3282,32
3283,32
3284,32
3285,32
3286,32
3287,32
3288,32
3289,32
3290,32
3291,32
3292,32
3293,32
3294,32
3295,32
3296,32
3297,32
3298,32
3299,32
3300,32
3301,32
3302,32
3303,32
3304,32
3305,32
3306,32
3307,32
3308,32
3309,32
3310,32
3311,32
3312,32
3313,32
3314,32
3315,32
3316,32
3317,32
3318,32
3319,32
3320,32
3321,33
3322,33
3323,33
3324,33
3325,33
3326,33
3327,33
3328,33
3329,33
3330,33
3331,33
3332,33
3333,33
3334,33
3335,33
3336,33
3337,33
3338,33
3339,33
3340,33
3341,33
3342,33
3343,33
3344,33
3345,33
3346,33
3347,33
3348,33
3349,33
3350,33
3351,33
3352,33
3353,33
3354,33
3355,33
3356,33
3357,33
3358,33
3359,33
3360,33
3361,33
3362,33
3363,33
3364,33
3365,33
3366,33
3367,33
3368,33
3369,33
3370,33
3371,33
3372,33
3373,33
3374,33
3375,33
3376,33
3377,33
3378,33
3379,33
3380,33
3381,33
3382,33
3383,33
3384,33
3385,33
3386,33
3387,33
3388,33
3389,33
3390,33
3391,33
3392,33
3393,33
3394,33
3395,33
3396,33
3397,33
3398,33
3399,33
3400,33
3401,33
3402,33
3403,33
3404,33
3405,33
3406,33
3407,33
3408,33
3409,33
3410,33
3411,33
3412,33
3413,33
3414,33
3415,33
3416,33
3417,33
3418,33
3419,33
3420,33
3421,33
3422,34
3423,34
3424,34
3425,34
3426,34
3427,34
3428,34
3429,34
3430,34
3431,34
3432,34
3433,34
3434,34
3435,34
3436,34
3437,34
3438,34
3439,34
3440,34
3441,34
3442,34
3443,34
3444,34
3445,34
3446,34
3447,34
3448,34
3449,34
3450,34
3451,34
3452,34
3453,34
3454,34
3455,34
3456,34
3457,34
3458,34
3459,34
3460,34
3461,34
3462,34
3463,34
3464,34
3465,34
3466,34
3467,34
3468,34
3469,34
3470,34
3471,34
3472,34
3473,34
3474,34
3475,34
3476,34
3477,34
3478,34
3479,34
3480,34
3481,34
3482,34
3483,34
3484,34
3485,34
3486,34
3487,34
3488,34
3489,34
3490,34
3491,34
3492,34
3493,34
3494,34
3495,34
3496,34
3497,34
3498,34
3499,34
3500,34
3501,34
3502,34
3503,34
3504,34
3505,34
3506,34
3507,34
3508,34
3509,34
3510,34
3511,34
3512,34
3513,34
3514,34
3515,34
3516,34
3517,34
3518,34
3519,34
3520,34
3521,34
3522,35
3523,35
3524,35
3525,35
3526,35
3527,35
3528,35
3529,35
3530,35
3531,35
3532,35
3533,35
3534,35
3535,35
3536,35
3537,35
3538,35
3539,35
3540,35
3541,35
3542,35
3543,35
3544,35
3545,35
3546,35
3547,35
3548,35
3549,35
3550,35
3551,35
3552,35
3553,35
3554,35
3555,35
3556,35
3557,35
3558,35
3559,35
3560,35
3561,35
3562,35
3563,35
3564,35
3565,35
3566,35
3567,35
3568,35
3569,35
3570,35
3571,35
3572,35
3573,35
3574,35
3575,35
3576,35
3577,35
3578,35
3579,35
3580,35
3581,35
3582,35
3583,35
3584,35
3585,35
3586,35
3587,35
3588,35
3589,35
3590,35
3591,35
3592,35
3593,35
3594,35
3595,35
3596,35
3597,35
3598,35
3599,35
3600,35
3601,35
3602,35
3603,35
3604,35
3605,35
3606,35
3607,35
3608,35
3609,35
3610,35
3611,35
3612,35
3613,35
3614,35
3615,35
3616,35
3617,35
3618,35
3619,35
3620,35
3621,35
3622,36
3623,36
3624,36
3625,36
3626,36
3627,36
3628,36
3629,36
3630,36
3631,36
3632,36
3633,36
3634,36
3635,36
3636,36
3637,36
3638,36
3639,36
3640,36
3641,36
3642,36
3643,36
3644,36
3645,36
3646,36
3647,36
3648,36
3649,36
3650,36
3651,36
3652,36
3653,36
3654,36
3655,36
3656,36
3657,36
3658,36
3659,36
3660,36
3661,36
3662,36
3663,36
3664,36
3665,36
3666,36
3667,36
3668,36
3669,36
3670,36
3671,36
3672,36
3673,36
3674,36
3675,36
3676,36
3677,36
3678,36
3679,36
3680,36
3681,36
3682,36
3683,36
3684,36
3685,36
3686,36
3687,36
3688,36
3689,36
3690,36
3691,36
3692,36
3693,36
3694,36
3695,36
3696,36
3697,36
3698,36
3699,36
3700,36
3701,36
3702,36
3703,36
3704,36
3705,36
3706,36
3707,36
3708,36
3709,36
3710,36
3711,36
3712,36
3713,36
3714,36
3715,36
3716,36
3717,36
3718,36
3719,36
3720,36
3721,36
3722,37
3723,37
3724,37
3725,37
3726,37
3727,37
3728,37
3729,37
3730,37
3731,37
3732,37
3733,37
3734,37
3735,37
3736,37
3737,37
3738,37
3739,37
3740,37
3741,37
3742,37
3743,37
3744,37
3745,37
3746,37
3747,37
3748,37
3749,37
3750,37
3751,37
3752,37
3753,37
3754,37
3755,37
3756,37
3757,37
3758,37
3759,37
3760,37
3761,37
3762,37
3763,37
3764,37
3765,37
3766,37
3767,37
3768,37
3769,37
3770,37
3771,37
3772,37
3773,37
3774,37
3775,37
3776,37
3777,37
3778,37
3779,37
3780,37
3781,37
3782,37
3783,37
3784,37
3785,37
3786,37
3787,37
3788,37
3789,37
3790,37
3791,37
3792,37
3793,37
3794,37
3795,37
3796,37
3797,37
3798,37
3799,37
3800,37
3801,37
3802,37
3803,37
3804,37
3805,37
3806,37
3807,37
3808,37
3809,37
3810,37
3811,37
3812,37
3813,37
3814,37
3815,37
3816,37
3817,37
3818,37
3819,37
3820,37
3821,37
3822,38
3823,38
3824,38
3825,38
3826,38
3827,38
3828,38
3829,38
3830,38
3831,38
3832,38
3833,38
3834,38
3835,38
3836,38
3837,38
3838,38
3839,38
3840,38
3841,38
3842,38
3843,38
3844,38
3845,38
3846,38
3847,38
3848,38
3849,38
3850,38
3851,38
3852,38
3853,38
3854,38
3855,38
3856,38
3857,38
3858,38
3859,38
3860,38
3861,38
3862,38
3863,38
3864,38
3865,38
3866,38
3867,38
3868,38
3869,38
3870,38
3871,38
3872,38
3873,38
3874,38
3875,38
3876,38
3877,38
3878,38
3879,38
3880,38
3881,38
3882,38
3883,38
3884,38
3885,38
3886,38
3887,38
3888,38
3889,38
3890,38
3891,38
3892,38
3893,38
3894,38
3895,38
3896,38
3897,38
3898,38
3899,38
3900,38
3901,38
3902,38
3903,38
3904,38
3905,38
3906,38
3907,38
3908,38
3909,38
3910,38
3911,38
3912,38
3913,38
3914,38
3915,38
3916,38
3917,38
3918,38
3919,38
3920,38
3921,38
3922,39
3923,39
3924,39
3925,39
3926,39
3927,39
3928,39
3929,39
3930,39
3931,39
3932,39
3933,39
3934,39
3935,39
3936,39
3937,39
3938,39
3939,39
3940,39
3941,39
3942,39
3943,39
3944,39
3945,39
3946,39
3947,39
3948,39
3949,39
3950,39
3951,39
3952,39
3953,39
3954,39
3955,39
3956,39
3957,39
3958,39
3959,39
3960,39
3961,39
3962,39
3963,39
3964,39
3965,39
3966,39
3967,39
3968,39
3969,39
3970,39
3971,39
3972,39
3973,39
3974,39
3975,39
3976,39
3977,39
3978,39
3979,39
3980,39
3981,39
3982,39
3983,39
3984,39
3985,39
3986,39
3987,39
3988,39
3989,39
3990,39
3991,39
3992,39
3993,39
3994,39
3995,39
3996,39
3997,39
3998,39
3999,39
4000,39
4001,39
4002,39
4003,39
4004,39
4005,39
4006,39
4007,39
4008,39
4009,39
4010,39
4011,39
4012,39
4013,39
4014,39
4015,39
4016,39
4017,39
4018,39
4019,39
4020,39
4021,39
4022,40
4023,40
4024,40
4025,40
4026,40
4027,40
4028,40
4029,40
4030,40
4031,40
4032,40
4033,40
4034,40
4035,40
4036,40
4037,40
4038,40
4039,40
4040,40
4041,40
4042,40
4043,40
4044,40
4045,40
4046,40
4047,40
4048,40
4049,40
4050,40
4051,40
4052,40
4053,40
4054,40
4055,40
4056,40
4057,40
4058,40
4059,40
4060,40
4061,40
4062,40
4063,40
4064,40
4065,40
4066,40
4067,40
4068,40
4069,40
4070,40
4071,40
4072,40
4073,40
4074,40
4075,40
4076,40
4077,40
4078,40
4079,40
4080,40
4081,40
4082,40
4083,40
4084,40
4085,40
4086,40
4087,40
4088,40
4089,40
4090,40
4091,40
4092,40
4093,40
4094,40
4095,40
4096,40
4097,40
4098,40
4099,40
4100,40
4101,40
4102,40
4103,40
4104,40
4105,40
4106,40
4107,40
4108,40
4109,40
4110,40
4111,40
4112,40
4113,40
4114,40
4115,40
4116,40
4117,40
4118,40
4119,40
4120,40
4121,40
4122,41
4123,41
4124,41
4125,41
4126,41
4127,41
4128,41
4129,41
4130,41
4131,41
4132,41
4133,41
4134,41
4135,41
4136,41
4137,41
4138,41
4139,41
4140,41
4141,41
4142,41
4143,41
4144,41
4145,41
4146,41
4147,41
4148,41
4149,41
4150,41
4151,41
4152,41
4153,41
4154,41
4155,41
4156,41
4157,41
4158,41
4159,41
4160,41
4161,41
4162,41
4163,41
4164,41
4165,41
4166,41
4167,41
4168,41
4169,41
4170,41
4171,41
4172,41
4173,41
4174,41
4175,41
4176,41
4177,41
4178,41
4179,41
4180,41
4181,41
4182,41
4183,41
4184,41
4185,41
4186,41
4187,41
4188,41
4189,41
4190,41
4191,41
4192,41
4193,41
4194,41
4195,41
4196,41
4197,41
4198,41
4199,41
4200,41
4201,41
4202,41
4203,41
4204,41
4205,41
4206,41
4207,41
4208,41
4209,41
4210,41
4211,41
4212,41
4213,41
4214,41
4215,41
4216,41
4217,41
4218,41
4219,41
4220,41
4221,41
4222,42
4223,42
4224,42
4225,42
4226,42
4227,42
4228,42
4229,42
4230,42
4231,42
4232,42
4233,42
4234,42
4235,42
4236,42
4237,42
4238,42
4239,42
4240,42
4241,42
4242,42
4243,42
4244,42
4245,42
4246,42
4247,42
4248,42
4249,42
4250,42
4251,42
4252,42
4253,42
4254,42
4255,42
4256,42
4257,42
4258,42
4259,42
4260,42
4261,42
4262,42
4263,42
4264,42
4265,42
4266,42
4267,42
4268,42
4269,42
4270,42
4271,42
4272,42
4273,42
4274,42
4275,42
4276,42
4277,42
4278,42
4279,42
4280,42
4281,42
4282,42
4283,42
4284,42
4285,42
4286,42
4287,42
4288,42
4289,42
4290,42
4291,42
4292,42
4293,42
4294,42
4295,42
4296,42
4297,42
4298,42
4299,42
4300,42
4301,42
4302,42
4303,42
4304,42
4305,42
4306,42
4307,42
4308,42
4309,42
4310,42
4311,42
4312,42
4313,42
4314,42
4315,42
4316,42
4317,42
4318,42
4319,42
4320,42
4321,42
4322,43
4323,43
4324,43
4325,43
4326,43
4327,43
4328,43
4329,43
4330,43
4331,43
4332,43
4333,43
4334,43
4335,43
4336,43
4337,43
4338,43
4339,43
4340,43
4341,43
4342,43
4343,43
4344,43
4345,43
4346,43
4347,43
4348,43
4349,43
4350,43
4351,43
4352,43
4353,43
4354,43
4355,43
4356,43
4357,43
4358,43
4359,43
4360,43
4361,43
4362,43
4363,43
4364,43
4365,43
4366,43
4367,43
4368,43
4369,43
4370,43
4371,43
4372,43
4373,43
4374,43
4375,43
4376,43
4377,43
4378,43
4379,43
4380,43
4381,43
4382,43
4383,43
4384,43
4385,43
4386,43
4387,43
4388,43
4389,43
4390,43
4391,43
4392,43
4393,43
4394,43
4395,43
4396,43
4397,43
4398,43
4399,43
4400,43
4401,43
4402,43
4403,43
4404,43
4405,43
4406,43
4407,43
4408,43
4409,43
4410,43
4411,43
4412,43
4413,43
4414,43
4415,43
4416,43
4417,43
4418,43
4419,43
4420,43
4421,43
4422,44
4423,44
4424,44
4425,44
4426,44
4427,44
4428,44
4429,44
4430,44
4431,44
4432,44
4433,44
4434,44
4435,44
4436,44
4437,44
4438,44
4439,44
4440,44
4441,44
4442,44
4443,44
4444,44
4445,44
4446,44
4447,44
4448,44
4449,44
4450,44
4451,44
4452,44
4453,44
4454,44
4455,44
4456,44
4457,44
4458,44
4459,44
4460,44
4461,44
4462,44
4463,44
4464,44
4465,44
4466,44
4467,44
4468,44
4469,44
4470,44
4471,44
4472,44
4473,44
4474,44
4475,44
4476,44
4477,44
4478,44
4479,44
4480,44
4481,44
4482,44
4483,44
4484,44
4485,44
4486,44
4487,44
4488,44
4489,44
4490,44
4491,44
4492,44
4493,44
4494,44
4495,44
4496,44
4497,44
4498,44
4499,44
4500,44
4501,44
4502,44
4503,44
4504,44
4505,44
4506,44
4507,44
4508,44
4509,44
4510,44
4511,44
4512,44
4513,44
4514,44
4515,44
4516,44
4517,44
4518,44
4519,44
4520,44
4521,44
4522,45
4523,45
4524,45
4525,45
4526,45
4527,45
4528,45
4529,45
4530,45
4531,45
4532,45
4533,45
4534,45
4535,45
4536,45
4537,45
4538,45
4539,45
4540,45
4541,45
4542,45
4543,45
4544,45
4545,45
4546,45
4547,45
4548,45
4549,45
4550,45
4551,45
4552,45
4553,45
4554,45
4555,45
4556,45
4557,45
4558,45
4559,45
4560,45
4561,45
4562,45
4563,45
4564,45
4565,45
4566,45
4567,45
4568,45
4569,45
4570,45
4571,45
4572,45
4573,45
4574,45
4575,45
4576,45
4577,45
4578,45
4579,45
4580,45
4581,45
4582,45
4583,45
4584,45
4585,45
4586,45
4587,45
4588,45
4589,45
4590,45
4591,45
4592,45
4593,45
4594,45
4595,45
4596,45
4597,45
4598,45
4599,45
4600,45
4601,45
4602,45
4603,45
4604,45
4605,45
4606,45
4607,45
4608,45
4609,45
4610,45
4611,45
4612,45
4613,45
4614,45
4615,45
4616,45
4617,45
4618,45
4619,45
4620,45
4621,45
4622,46
4623,46
4624,46
4625,46
4626,46
4627,46
4628,46
4629,46
4630,46
4631,46
4632,46
4633,46
4634,46
4635,46
4636,46
4637,46
4638,46
4639,46
4640,46
4641,46
4642,46
4643,46
4644,46
4645,46
4646,46
4647,46
4648,46
4649,46
4650,46
4651,46
4652,46
4653,46
4654,46
4655,46
4656,46
4657,46
4658,46
4659,46
4660,46
4661,46
4662,46
4663,46
4664,46
4665,46
4666,46
4667,46
4668,46
4669,46
4670,46
4671,46
4672,46
4673,46
4674,46
4675,46
4676,46
4677,46
4678,46
4679,46
4680,46
4681,46
4682,46
4683,46
4684,46
4685,46
4686,46
4687,46
4688,46
4689,46
4690,46
4691,46
4692,46
4693,46
4694,46
4695,46
4696,46
4697,46
4698,46
4699,46
4700,46
4701,46
4702,46
4703,46
4704,46
4705,46
4706,46
4707,46
4708,46
4709,46
4710,46
4711,46
4712,46
4713,46
4714,46
4715,46
4716,46
4717,46
4718,46
4719,46
4720,46
4721,46
4722,47
4723,47
4724,47
4725,47
4726,47
4727,47
4728,47
4729,47
4730,47
4731,47
4732,47
4733,47
4734,47
4735,47
4736,47
4737,47
4738,47
4739,47
4740,47
4741,47
4742,47
4743,47
4744,47
4745,47
4746,47
4747,47
4748,47
4749,47
4750,47
4751,47
4752,47
4753,47
4754,47
4755,47
4756,47
4757,47
4758,47
4759,47
4760,47
4761,47
4762,47
4763,47
4764,47
4765,47
4766,47
4767,47
4768,47
4769,47
4770,47
4771,47
4772,47
4773,47
4774,47
4775,47
4776,47
4777,47
4778,47
4779,47
4780,47
4781,47
4782,47
4783,47
4784,47
4785,47
4786,47
4787,47
4788,47
4789,47
4790,47
4791,47
4792,47
4793,47
4794,47
4795,47
4796,47
4797,47
4798,47
4799,47
4800,47
4801,47
4802,47
4803,47
4804,47
4805,47
4806,47
4807,47
4808,47
4809,47
4810,47
4811,47
4812,47
4813,47
4814,47
4815,47
4816,47
4817,47
4818,47
4819,47
4820,47
4821,47
4822,48
4823,48
4824,48
4825,48
4826,48
4827,48
4828,48
4829,48
4830,48
4831,48
4832,48
4833,48
4834,48
4835,48
4836,48
4837,48
4838,48
4839,48
4840,48
4841,48
4842,48
4843,48
4844,48
4845,48
4846,48
4847,48
4848,48
4849,48
4850,48
4851,48
4852,48
4853,48
4854,48
4855,48
4856,48
4857,48
4858,48
4859,48
4860,48
4861,48
4862,48
4863,48
4864,48
4865,48
4866,48
4867,48
4868,48
4869,48
4870,48
4871,48
4872,48
4873,48
4874,48
4875,48
4876,48
4877,48
4878,48
4879,48
4880,48
4881,48
4882,48
4883,48
4884,48
4885,48
4886,48
4887,48
4888,48
4889,48
4890,48
4891,48
4892,48
4893,48
4894,48
4895,48
4896,48
4897,48
4898,48
4899,48
4900,48
4901,48
4902,48
4903,48
4904,48
4905,48
4906,48
4907,48
4908,48
4909,48
4910,48
4911,48
4912,48
4913,48
4914,48
4915,48
4916,48
4917,48
4918,48
4919,48
4920,48
4921,48
4922,49
4923,49
4924,49
4925,49
4926,49
4927,49
4928,49
4929,49
4930,49
4931,49
4932,49
4933,49
4934,49
4935,49
4936,49
4937,49
4938,49
4939,49
4940,49
4941,49
4942,49
4943,49
4944,49
4945,49
4946,49
4947,49
4948,49
4949,49
4950,49
4951,49
4952,49
4953,49
4954,49
4955,49
4956,49
4957,49
4958,49
4959,49
4960,49
4961,49
4962,49
4963,49
4964,49
4965,49
4966,49
4967,49
4968,49
4969,49
4970,49
4971,49
4972,49
4973,49
4974,49
4975,49
4976,49
4977,49
4978,49
4979,49
4980,49
4981,49
4982,49
4983,49
4984,49
4985,49
4986,49
4987,49
4988,49
4989,49
4990,49
4991,49
4992,49
4993,49
4994,49
4995,49
4996,49
4997,49
4998,49
4999,49
5000,49
5001,49
5002,49
5003,49
5004,49
5005,49
5006,49
5007,49
5008,49
5009,49
5010,49
5011,49
5012,49
5013,49
5014,49
5015,49
5016,49
5017,49
5018,49
5019,49
5020,49
5021,49
5022,50
5023,50
5024,50
5025,50
5026,50
5027,50
5028,50
5029,50
5030,50
5031,50
5032,50
5033,50
5034,50
5035,50
5036,50
5037,50
5038,50
5039,50
5040,50
5041,50
5042,50
5043,50
5044,50
5045,50
5046,50
5047,50
5048,50
5049,50
5050,50
5051,50
5052,50
5053,50
5054,50
5055,50
5056,50
5057,50
5058,50
5059,50
5060,50
5061,50
5062,50
5063,50
5064,50
5065,50
5066,50
5067,50
5068,50
5069,50
5070,50
5071,50
5072,50
5073,50
5074,50
5075,50
5076,50
5077,50
5078,50
5079,50
5080,50
5081,50
5082,50
5083,50
5084,50
5085,50
5086,50
5087,50
5088,50
5089,50
5090,50
5091,50
5092,50
5093,50
5094,50
5095,50
5096,50
5097,50
5098,50
5099,50
5100,50
5101,50
5102,50
5103,50
5104,50
5105,50
5106,50
5107,50
5108,50
5109,50
5110,50
5111,50
5112,50
5113,50
5114,50
5115,50
5116,50
5117,50
5118,50
5119,50
5120,50
5121,50
5122,51
5123,51
5124,51
5125,51
5126,51
5127,51
5128,51
5129,51
5130,51
5131,51
5132,51
5133,51
5134,51
5135,51
5136,51
5137,51
5138,51
5139,51
5140,51
5141,51
5142,51
5143,51
5144,51
5145,51
5146,51
5147,51
5148,51
5149,51
5150,51
5151,51
5152,51
5153,51
5154,51
5155,51
5156,51
5157,51
5158,51
5159,51
5160,51
5161,51
5162,51
5163,51
5164,51
5165,51
5166,51
5167,51
5168,51
5169,51
5170,51
5171,51
5172,51
5173,51
5174,51
5175,51
5176,51
5177,51
5178,51
5179,51
5180,51
5181,51
5182,51
5183,51
5184,51
5185,51
5186,51
5187,51
5188,51
5189,51
5190,51
5191,51
5192,51
5193,51
5194,51
5195,51
5196,51
5197,51
5198,51
5199,51
5200,51
5201,51
5202,51
5203,51
5204,51
5205,51
5206,51
5207,51
5208,51
5209,51
5210,51
5211,51
5212,51
5213,51
5214,51
5215,51
5216,51
5217,51
5218,51
5219,51
5220,51
5221,51
