node_id,weight,is_basal,distance
0,5.326553159340364,True,58.80000945049108
1,4.750220972426486,True,181.51481678838496
2,5.473571595117276,True,79.64309539342642
3,6.409569064100101,True,28.926547520489446
4,4.668782458691124,True,119.91504187412954
5,4.668796282099495,True,124.22651882695367
6,6.474841834242149,True,113.51169473570297
7,5.593060306936666,True,49.55157285796632
8,4.4747929832431,True,71.27422792912816
9,5.370775309477339,True,63.301119270232086
10,4.479683359831775,True,93.46912029859365
11,4.477815894273674,True,113.76317324112968
12,5.087374643390161,True,62.72694017855532
13,3.448990001254948,True,113.0472009689077
14,3.5681635990511884,True,121.95013563955015
15,4.400516822498032,True,207.79176680222872
16,4.057106837185907,True,93.5441645114897
17,5.154127931706634,True,212.63891546292191
18,4.134519906253551,True,165.717089730046
19,3.775106083278224,True,142.7532841935195
20,6.343583484214383,True,90.40219026402741
21,4.675841092889387,True,134.42642315192342
22,4.929828220542725,True,86.51718678437285
23,3.7666432571179436,True,165.717089730046
24,4.414748995288156,True,147.97219290137295
25,4.968559546803238,True,80.37693276859449
26,3.9572670234563074,True,102.22766366291245
27,5.211564328092125,True,20.134016590779247
28,4.370186447277864,True,92.74642864935097
29,4.620585289479587,True,71.52870519354755
30,4.369344869256069,True,89.84034878738578
31,6.801677688544424,True,144.28244000797076
32,4.858315951944821,True,67.29114527673443
33,4.024402324749085,True,82.61164628632835
34,5.648925059228641,True,93.5441645114897
35,3.907730412851503,True,96.17391353811506
36,5.0570981617334985,True,60.97303151002624
37,3.4202559831425328,True,96.17391353811506
38,3.83281077926978,True,6.711338863593082
39,5.046163769608661,True,101.5682006027446
40,5.563917397322948,True,92.77452035731847
41,5.023017545485489,True,113.51169473570297
42,4.769634859966098,True,189.5936697994597
43,4.612750772176022,True,57.56891226754121
44,3.730292144329572,True,36.53100409834351
45,4.2772399360728235,True,52.790303224443775
46,4.481928942565003,True,57.39350862004895
47,5.893024625399407,True,51.57456201467107
48,5.181500816324563,True,80.80154406986614
49,3.5437164258242455,True,108.80400748193654
50,5.163279250332419,True,82.61164628632835
51,4.543417673796481,True,113.51169473570297
52,4.310477118291535,True,129.1311119728694
53,5.438138578574366,True,71.80523002674852
54,5.865327775499145,True,42.60943624128744
55,5.760790950714158,True,115.78483682116556
56,4.186143563155219,True,146.15131185613325
57,4.606010316730194,True,31.969928975225947
58,5.1699687752944925,True,105.3798689919605
59,5.806962436046524,True,97.10459178489663
60,4.466972117443318,True,94.71916441464427
61,4.709792693094636,True,109.88871146406075
62,3.9892668121694905,True,168.07610488531287
63,3.925131429227649,True,78.77698750020264
64,5.638727450087334,True,147.9378063009436
65,6.219645115764164,True,140.86298173117274
66,4.8073189622698385,True,153.07846253375894
67,5.836346400317955,True,33.72174858943631
68,5.1983647208991925,True,232.4923997726429
69,4.335269925702845,True,33.72174858943631
70,5.198139336593313,True,71.03772940960643
71,6.426939019731904,True,123.87919189949743
72,4.838791723600314,True,71.03772940960643
73,6.457851972956287,True,79.64309539342642
74,3.036411036514086,True,98.77383377738951
75,5.648270652143665,True,56.0962909842321
76,4.947212131610408,True,107.61363674633458
77,4.614494992928321,True,147.97219290137295
78,4.951419440723145,True,185.50334771529975
79,3.403090798053934,True,147.97219290137295
80,4.680991472994324,True,80.80154406986614
81,5.194125790067195,True,71.52870519354755
82,6.357607727383457,True,79.02932005821084
83,4.435587864034422,True,154.08441662894194
84,4.209402564036031,True,62.72694017855532
85,4.448816807788173,True,89.84034878738578
86,5.744318702206943,True,92.74642864935097
87,5.167626912881916,True,229.25217459289834
88,4.426406285193051,True,38.909630443734834
89,5.342478007829027,True,134.25403604946413
90,4.956169320589242,True,80.80154406986614
91,5.799740841565596,True,36.53100409834351
92,4.290985426740406,True,51.57456201467107
93,4.5907103617250575,True,202.03395010912504
94,4.53766454083829,True,146.55849223081717
95,3.7404014737694236,True,72.54478363776025
96,5.13730625185632,True,102.86625428968013
97,5.104922028099493,True,93.5441645114897
98,4.8746492399610055,True,192.7854311532009
99,4.668417258175345,True,12.100439115054128
100,3.7730185895520263,True,85.30890147664432
101,4.514371681434807,True,112.71105609621208
102,4.578265444079792,True,79.0987219129348
103,4.214124225195944,True,71.27422792912816
104,4.73054024721904,True,111.78294852910807
105,5.238280363919879,True,38.909630443734834
106,6.843397246830484,True,124.24559346468165
107,5.0259257746812604,True,26.677284279688244
108,5.101696344397783,True,37.90005797272839
109,4.805207687668182,True,26.87502558899076
110,3.4455763227006138,True,9.613020753819207
111,4.846924687246055,True,272.19936839208486
112,4.923344173620196,True,119.95741682616477
113,7.593948504361377,True,185.50334771529975
114,4.704103645118443,True,113.37149391431696
115,5.142336734161267,True,131.83800618209295
116,4.839764173757762,True,187.1470382954502
117,3.944666418650515,True,81.4869151146786
118,5.984811178217404,True,187.1470382954502
119,5.57744615525266,True,154.08441662894194
120,5.616912663703263,True,32.20871487493368
121,4.133503458724667,True,65.92292648213426
122,6.272083125126706,True,26.87502558899076
123,3.7822290525298103,True,102.30172579777407
124,5.413852188487862,True,119.91504187412954
125,7.229405849781041,True,97.7174744783455
126,4.073452023840172,True,93.5441645114897
127,4.397335488226728,True,204.97577545754106
128,4.958470343608635,True,190.00089791449244
129,4.447438166531469,True,146.55849223081717
130,3.682074922128116,True,96.17391353811506
131,4.930748273377695,True,146.5064624106181
132,4.021070407398564,True,55.32631133749281
133,5.304388662419225,True,204.97577545754106
134,4.126028371288344,True,82.61164628632835
135,6.440743969849146,True,124.24559346468165
136,4.228606955016435,True,38.909630443734834
137,4.59534945098332,True,146.15131185613325
138,5.639735688456321,True,146.15131185613325
139,3.900674951394303,True,146.5064624106181
140,5.074086616636638,True,67.28547907193476
141,6.16481763388829,True,124.83349460655464
142,3.644537389506068,True,113.51169473570297
143,5.035048692234907,True,49.55157285796632
144,5.103842722437218,True,175.73531834187935
145,5.607591938827773,True,140.47655014690483
146,3.8963957954904016,True,52.76348930809242
147,3.8381572165877293,True,91.84036588835127
148,5.350841836046304,True,181.51481678838496
149,5.138107152642223,True,50.62015957879467
150,5.0952071885076275,True,49.16902792838451
151,5.184145886047976,True,120.55640714255415
152,4.308065863033827,True,115.78483682116556
153,5.078475143041564,True,78.33432868204147
154,5.134483324591503,True,13.568954244561924
155,4.2814789840967755,True,31.84690210988164
156,6.8182528146577255,True,175.73531834187935
157,5.30461872122303,True,82.61164628632835
158,3.928603718820229,True,37.53188169015083
159,5.482329430686431,True,100.48972784888049
160,4.085115741725309,True,189.5936697994597
161,5.612915567716119,True,48.06510376909603
162,6.001859148151089,True,10.413233377793917
163,4.200159887640039,True,120.55640714255415
164,5.794232566538822,True,71.03772940960643
165,5.246533993453379,True,53.96577598965811
166,5.648431245548956,True,50.21529247441853
167,6.856500516562896,True,92.77452035731847
168,4.659332641496865,True,56.42606448749349
169,4.251176584158588,True,157.91618163420813
170,4.148344259745322,True,71.72968405757226
171,4.203851902706622,True,130.1569518804378
172,4.802906780633523,True,166.78606196673942
173,5.179196701745474,True,93.5441645114897
174,5.119336895885408,True,113.77197555694545
175,5.6536522849404,True,37.90005797272839
176,4.881588925132135,True,141.35586594416384
177,6.329739239284634,True,134.25403604946413
178,4.643169761765966,True,140.47655014690483
179,7.954090997922657,True,158.53747256709642
180,5.45187727258551,True,115.78483682116556
181,4.172621854177735,True,114.01349839418866
182,4.014846922285853,True,60.10757593967706
183,5.312890091256687,True,67.10190039076156
184,4.677792371459014,True,89.2792598131422
185,5.539422028000013,True,78.33432868204147
186,5.304049264594788,True,155.79666242468707
187,4.806609154817702,True,124.24559346468165
188,4.180427919065966,True,56.42606448749349
189,3.705935014943117,True,57.362804460875445
190,4.4933594866520234,True,154.68363515271324
191,5.683518781091781,True,42.60943624128744
192,5.061870342298881,True,91.39303930355608
193,3.890225457636099,True,20.134016590779247
194,5.024659816914313,True,98.77383377738951
195,5.220613059115124,True,7.549900410047511
196,4.152578530202866,True,72.50044089859955
197,5.007060690951285,True,31.969928975225947
198,4.921549648532774,True,57.56891226754121
199,3.962997069313114,True,91.1891722914988
200,5.194757915635744,True,57.362804460875445
201,5.388456139730495,True,189.5936697994597
202,5.92064545269301,True,40.455490299611796
203,5.889497136223181,True,200.0475264472507
204,3.7987592658924,True,136.87303654856086
205,4.11235910391046,True,100.48972784888049
206,5.344181538902578,True,101.5682006027446
207,5.342977608826811,True,48.06510376909603
208,5.344193508190141,True,155.79666242468707
209,8.0,True,67.28547907193476
210,5.398285728972309,True,148.4955728272904
211,5.976983545801388,True,5.423078824488954
212,5.784445166469402,True,211.92569094367207
213,5.477227816351825,True,89.84034878738578
214,4.600981885886659,True,115.20860053002528
215,5.584527976494995,True,197.14939309966306
216,4.2365668364198665,True,102.20982565494441
217,4.666538933907432,True,63.301119270232086
218,4.461988901583341,True,102.86625428968013
219,4.94259905085171,True,192.7854311532009
220,7.393164414323738,True,149.69266810633582
221,3.4777303254203575,True,142.7532841935195
222,5.5117789520519525,True,135.58176340503834
223,3.641099794824977,True,134.42642315192342
224,4.472810254688975,True,91.39303930355608
225,5.926947782408186,True,26.87502558899076
226,4.926941252299467,True,136.32979004368303
227,4.009888627417327,True,72.17758099881046
228,4.280743754653493,True,33.556694317965416
229,5.505160431888002,True,56.42606448749349
230,4.269130998413283,True,31.969928975225947
231,5.064029592518527,True,72.17758099881046
232,4.910346412498553,True,71.72968405757226
233,4.3302061587536365,True,136.87303654856086
234,7.169019369180991,True,42.60943624128744
235,5.459996373196337,True,119.91504187412954
236,3.3801090438841945,True,19.93941673163978
237,5.036701992707507,True,105.3798689919605
238,4.322258943334313,True,88.1412090040933
239,5.679455731533395,True,102.86625428968013
240,4.221545550378896,True,98.35953009158881
241,4.770419258005855,True,147.97219290137295
242,5.334506260459629,True,71.72968405757226
243,5.6931169658868095,True,55.32631133749281
244,3.9222374800734796,True,202.03395010912504
245,4.585051788410422,True,131.83800618209295
246,4.470380164601301,True,62.72694017855532
247,4.328856252688886,True,72.54478363776025
248,6.696006526012262,True,102.22766366291245
249,5.239159798239238,True,115.10920627478443
250,3.8796145458619566,True,180.1423199240221
251,5.746867506080716,True,121.44850567341882
252,7.140905630561541,True,101.41314056382029
253,5.866878385679306,True,157.79916937075365
254,3.7029135398330197,True,111.484162352645
255,4.462897863955654,True,186.33135901155904
256,6.120251021224484,True,76.06676173955462
257,4.286641429487608,True,81.4869151146786
258,5.2759840321745415,True,71.27422792912816
259,5.600326714927749,True,166.03091997305847
260,4.120446791140246,True,82.10324608782909
261,4.818154960171252,True,52.76348930809242
262,2.71445108090095,True,93.5441645114897
263,4.0486601258351875,True,134.25403604946413
264,4.653303357565289,True,52.790303224443775
265,3.8887914288921928,True,73.517857376868
266,6.537259855076617,True,107.61363674633458
267,3.7629815319404787,True,102.86625428968013
268,4.498605829579465,True,79.02932005821084
269,4.986349014315571,True,115.10920627478443
270,6.315758802760948,True,71.03772940960643
271,3.7591012847967753,True,164.95016124448486
272,6.006805714522216,True,102.56941196430554
273,4.87915197980403,True,71.27422792912816
274,4.080089280857509,True,72.50044089859955
275,5.2934096655924625,True,7.887612501978204
276,5.048164840740107,True,6.711338863593082
277,4.370518902207617,True,134.42642315192342
278,4.931850238534191,True,167.53225296240942
279,4.543228144350036,True,164.95016124448486
280,4.970885093921467,True,166.03091997305847
281,5.4878462137136435,True,31.84690210988164
282,6.482791640892767,True,96.17391353811506
283,3.895788170805093,True,71.87972849295411
284,7.154927054571992,True,141.35586594416384
285,3.42493607646225,True,49.16902792838451
286,4.738652308436453,True,109.76665111844841
287,5.415277948821508,True,179.3771606221082
288,5.123309315191541,True,48.77735360731422
289,4.352834238697046,True,80.37693276859449
290,4.6907515929021395,True,140.86298173117274
291,4.455847453260848,True,78.77698750020264
292,4.379080783945683,True,153.07846253375894
293,5.676556594298381,True,110.24129496935191
294,5.194034849047155,True,117.3596451065944
295,4.2980669084537,True,37.90005797272839
296,5.72797181214314,True,33.72174858943631
297,5.14767394953501,True,98.35953009158881
298,5.639069439867966,True,51.67326855518544
299,5.455773612294364,True,71.27422792912816
300,4.19386803371535,True,133.5835039930001
301,4.402188844407917,True,144.28244000797076
302,5.572781552186252,True,158.23198876856495
303,5.43685788076457,True,164.87095122088942
304,4.851832885490764,True,37.53188169015083
305,4.974301809516402,True,72.50044089859955
306,6.132131851888475,True,55.32631133749281
307,4.377338483624671,True,130.1569518804378
308,5.375171862887592,True,32.20871487493368
309,4.69577035359513,True,50.21529247441853
310,4.682672268381651,True,122.84779028589553
311,5.937460150805176,True,31.17765427051527
312,5.6518510578692585,True,164.87095122088942
313,5.639727977598944,True,207.79176680222872
314,6.162967976991491,True,52.790303224443775
315,4.888638566185471,True,97.10459178489663
316,5.50749921910045,True,93.323621337641
317,4.605134571740371,True,93.41207708060489
318,5.163355962369629,True,98.35953009158881
319,4.757183247437318,True,32.20871487493368
320,4.956096400631929,True,112.71105609621208
321,5.421961846890214,True,51.57456201467107
322,4.202024903307723,True,130.1569518804378
323,7.102671808012553,True,204.97577545754106
324,4.062095284222459,True,89.84034878738578
325,3.9124232156325522,True,67.29114527673443
326,6.001334532368605,True,118.57516345842417
327,5.617551624318899,True,171.83904321420079
328,5.450355949952884,True,127.08606448857589
329,5.4545110816973965,True,63.301119270232086
330,4.8594116686721565,True,200.0475264472507
331,4.142557892396249,True,93.46912029859365
332,4.9371918435649,True,57.56891226754121
333,4.310290780530238,True,189.5936697994597
334,5.806516964472919,True,165.717089730046
335,4.742694228600193,True,165.717089730046
336,4.196514370125203,True,62.20015719216611
337,4.595909439530798,True,19.93941673163978
338,5.246676419805159,True,102.86625428968013
339,4.399376552019146,True,135.58176340503834
340,4.1989950099967865,True,140.86298173117274
341,5.088957464474783,True,147.9378063009436
342,5.090131734946097,True,86.51718678437285
343,4.444657878139361,True,74.61145620828351
344,4.473531089663216,True,134.42642315192342
345,5.078288530664849,True,143.41054343021978
346,3.7508247011814273,True,71.72968405757226
347,3.7784025909907526,True,243.92063094202365
348,4.278319974146074,True,60.10757593967706
349,4.686249213689787,True,49.07462675905946
350,5.151024535955369,True,124.22651882695367
351,6.354698664715556,True,180.201908585632
352,5.6848112479107735,True,146.5064624106181
353,4.73168968708226,True,117.3596451065944
354,4.8534828573626285,True,155.79666242468707
355,4.0646512901824625,True,101.5682006027446
356,4.8539232092366795,True,88.1412090040933
357,4.62311509417214,True,51.57456201467107
358,5.162007998759128,True,131.83800618209295
359,4.195202463082374,True,26.87502558899076
360,5.348338247052863,True,91.39303930355608
361,6.420801726673221,True,111.484162352645
362,4.77556347249645,True,28.926547520489446
363,5.236071093112168,True,67.29114527673443
364,5.515640820536326,True,209.34391534641554
365,4.530213772287418,True,67.29114527673443
366,5.071006096109224,True,32.20871487493368
367,4.881228440950985,True,154.68363515271324
368,4.956704335652456,True,111.484162352645
369,4.236425822196082,True,154.08441662894194
370,4.891730818617225,True,119.95741682616477
371,5.327786846120346,True,139.5579343973581
372,6.327011065877248,True,197.14939309966306
373,5.789944347319733,True,185.37183781848302
374,7.180973374135652,True,67.10190039076156
375,4.2407539966296,True,94.71916441464427
376,5.699861746446285,True,134.42642315192342
377,5.033875787622212,True,49.07462675905946
378,7.228554942363006,True,67.29114527673443
379,4.209550838352616,True,124.24559346468165
380,4.185762851438517,True,76.16265304062347
381,4.371168599686651,True,67.29114527673443
382,3.3204444502300667,True,7.887612501978204
383,4.429604642456829,True,38.909630443734834
384,4.247041290394186,True,153.07846253375894
385,5.004053470490178,True,133.5835039930001
386,5.179760885098558,True,113.37149391431696
387,6.8310483024652235,True,94.71916441464427
388,5.780713958542556,True,149.69266810633582
389,4.388932775702196,True,154.68363515271324
390,4.141691150141785,True,79.02932005821084
391,5.321949088258492,True,119.91504187412954
392,3.8383118570163877,True,62.20015719216611
393,6.776187903248206,True,31.84690210988164
394,6.024463459121536,True,180.201908585632
395,4.47503406571395,True,49.07462675905946
396,3.5757540909926737,True,180.1423199240221
397,6.216989973597906,True,76.74503323270037
398,4.770588393975932,True,93.5441645114897
399,6.088222058868199,True,91.39303930355608
400,3.6531284422508907,True,154.68363515271324
401,4.371182491601305,True,134.25403604946413
402,4.8747637384339795,True,52.76348930809242
403,4.911594080392054,True,20.134016590779247
404,4.490483276580383,True,142.7532841935195
405,5.449107888387497,True,48.06510376909603
406,4.017216746454422,True,139.5579343973581
407,4.746696951398945,True,58.728402394296126
408,4.9769652635028425,True,78.33432868204147
409,5.34360673964424,True,180.201908585632
410,5.537039334645533,True,71.87972849295411
411,3.976117806358258,True,146.5064624106181
412,3.69308058058252,True,100.48972784888049
413,6.132145040751103,True,31.969928975225947
414,5.170948389352301,True,37.90005797272839
415,4.255203196617645,True,31.969928975225947
416,6.442158376910745,True,51.57456201467107
417,4.972819390772863,True,71.87972849295411
418,6.024308165728661,True,128.93045218271683
419,4.929819576026775,True,96.17391353811506
420,7.062260076420429,True,71.03772940960643
421,6.683805016816625,True,148.4955728272904
422,4.656328767453395,True,37.53188169015083
423,5.802802016879321,True,115.78483682116556
424,5.471289282203053,True,80.37693276859449
425,6.233559770439374,True,7.549900410047511
426,4.0923111142638895,True,148.4955728272904
427,5.511571477013795,True,100.48972784888049
428,5.894408777274187,True,53.56659445514235
429,3.5464659654422426,True,146.55849223081717
430,3.9343076608398073,True,82.10324608782909
431,3.3715312809746596,True,211.92569094367207
432,4.6391940136514656,True,97.10459178489663
433,5.542961341856234,True,211.92569094367207
434,6.38571757523709,True,71.72968405757226
435,4.935669722153424,True,119.91504187412954
436,6.532786408564,True,76.06676173955462
437,3.7970934661098177,True,146.55849223081717
438,3.5820483392396656,True,140.47655014690483
439,4.821612446478906,True,71.52870519354755
440,5.219434505403932,True,92.77452035731847
441,4.841524974942683,True,192.7854311532009
442,3.354422407700502,True,113.0472009689077
443,4.792508194257442,True,93.12662143233494
444,3.8492391513818185,True,72.50044089859955
445,5.495315398110261,True,160.74909293409297
446,5.20301880012064,True,113.37149391431696
447,4.110835523503661,True,129.1311119728694
448,4.439111561237276,True,28.883131565965677
449,4.023311938235347,True,111.484162352645
450,4.815415405956652,True,185.50334771529975
451,5.785635092461806,True,148.4955728272904
452,4.076987255036163,True,111.78294852910807
453,5.333601289985235,True,90.84697074540463
454,4.426009233632234,True,7.887612501978204
455,4.2212775023084745,True,71.73283671693486
456,4.777053457676782,True,154.08441662894194
457,4.040742409102648,True,57.56891226754121
458,4.407377437435761,True,56.42606448749349
459,3.9239485740747684,True,187.1470382954502
460,6.941016226397313,True,135.58176340503834
461,4.901226479782302,True,40.455490299611796
462,4.292786994026609,True,19.93941673163978
463,5.061766428593629,True,157.79916937075365
464,4.772491662772306,True,67.10190039076156
465,4.6798961005033055,True,157.91618163420813
466,5.440581533427982,True,28.839062261457613
467,5.583056247854009,True,224.44820319978237
468,4.42581485412876,True,232.4923997726429
469,4.389791974856603,True,67.10190039076156
470,4.634473693446312,True,65.92292648213426
471,3.2155332365066713,True,6.711338863593082
472,3.705705223331684,True,185.37183781848302
473,6.2315845873805555,True,120.55640714255415
474,6.552079903146295,True,121.44850567341882
475,4.656268398674308,True,157.79916937075365
476,5.403805049434948,True,119.95741682616477
477,5.151342792218772,True,28.883131565965677
478,8.0,True,167.8600336817114
479,5.959771961917475,True,28.839062261457613
480,4.759092898285947,True,121.95013563955015
481,4.099241786513065,True,166.03091997305847
482,3.645218978331961,True,49.16902792838451
483,5.052175760766312,True,93.323621337641
484,4.249172548576394,True,51.57456201467107
485,3.768338095128381,True,79.64309539342642
486,4.334133973184475,True,63.301119270232086
487,4.007139264575505,True,67.28547907193476
488,6.602103205563868,True,28.883131565965677
489,5.709449145643157,True,41.53325716142754
490,4.863158770916044,True,135.58176340503834
491,6.359958682831842,True,124.24559346468165
492,4.938584374950911,True,67.28547907193476
493,4.169517715494726,True,37.53188169015083
494,6.4096779762101885,True,76.06676173955462
495,5.367241171612491,True,135.58176340503834
496,4.039282450425249,True,48.06510376909603
497,4.705819558587459,True,177.52926412333355
498,4.158753307028982,True,111.78294852910807
499,3.795246205999054,True,83.0684993569543
500,5.755492267004461,True,57.362804460875445
501,6.872127629541782,True,19.93941673163978
502,3.784469364803252,True,92.74642864935097
503,5.390579581471081,True,157.79916937075365
504,4.330954169327982,True,176.90604313977178
505,4.46057140658164,True,113.0472009689077
506,4.376689207999914,True,98.35953009158881
507,4.167483038778601,True,93.12662143233494
508,4.912959265894651,True,31.969928975225947
509,4.192389589392244,True,9.613020753819207
510,5.113584733452061,True,71.80523002674852
511,4.826231550734637,True,160.74909293409297
512,4.664747199973934,True,98.77383377738951
513,4.134863217260079,True,101.5682006027446
514,4.389037513370622,True,114.01349839418866
515,5.580925653668381,True,160.99568346764488
516,5.33059212737523,True,185.63431763253527
517,4.082999277701377,True,121.96263895423468
518,4.958185042341217,True,85.30890147664432
519,5.576897080982936,True,187.1470382954502
520,3.6040647401341577,True,20.026507422089068
521,5.371550370064519,True,107.61363674633458
522,4.321606334958156,True,158.53747256709642
523,5.398001617375914,True,160.99568346764488
524,4.243881903601718,True,50.21529247441853
525,3.5170766922345664,True,19.93941673163978
526,3.6313770415044404,True,134.77991783290838
527,4.912572376147919,True,91.84036588835127
528,5.103695185466982,True,207.79176680222872
529,4.137285205994027,True,177.52926412333355
530,5.464600086861306,True,115.20860053002528
531,3.609193492642247,True,121.96263895423468
532,4.812463070739198,True,114.01349839418866
533,3.9146622273743197,True,88.1412090040933
534,4.330022053405388,True,42.60943624128744
535,4.911964413268329,True,128.93045218271683
536,4.170172582187595,True,60.10757593967706
537,4.543849285314067,True,171.83904321420079
538,5.839252033942981,True,52.790303224443775
539,4.388942104539909,True,33.556694317965416
540,5.662334498474953,True,12.100439115054128
541,3.9724877228944915,True,124.22651882695367
542,5.358434488081045,True,61.56871630850734
543,6.316095193156244,True,102.86625428968013
544,3.1186024800925383,True,71.27422792912816
545,4.218216450128028,True,93.5441645114897
546,5.4043071168529995,True,189.5936697994597
547,4.695048276754091,True,113.37149391431696
548,5.207287689861896,True,100.21407223177435
549,4.367549776448852,True,176.90604313977178
550,4.946804167330753,True,93.46912029859365
551,4.735327340155007,True,33.72174858943631
552,6.011810714367531,True,135.83421717990717
553,5.098817818293593,True,71.72968405757226
554,5.1758826119853545,True,171.83904321420079
555,4.52151591293672,True,229.25217459289834
556,4.460184622036788,True,72.50044089859955
557,4.504683468363083,True,54.53029344184919
558,5.229220481704635,True,131.85308325026222
559,4.514095571046483,True,231.54079239738087
560,5.131430763733045,True,96.17391353811506
561,7.080946966816828,True,55.32631133749281
562,5.698632550772185,True,90.40219026402741
563,4.592067166672404,True,142.7532841935195
564,6.048166396520474,True,65.92292648213426
565,4.524616865735609,True,91.84036588835127
566,3.3722048262486237,True,176.8134070164658
567,4.060579939843125,True,91.84036588835127
568,3.47551913370143,True,192.7854311532009
569,4.571006311398793,True,28.883131565965677
570,4.886359685970333,True,91.84036588835127
571,6.589370550793159,True,180.201908585632
572,5.16592758078605,True,178.98185404072942
573,4.681473827010715,True,108.99237721147267
574,5.655918607249813,True,7.887612501978204
575,3.2686128639474106,True,204.97577545754106
576,5.08155415996113,True,94.71916441464427
577,5.5965215602712455,True,231.54079239738087
578,3.7302489181727916,True,9.613020753819207
579,5.985816348982871,True,133.5835039930001
580,5.176716926552967,True,94.71916441464427
581,4.518735417765638,True,190.00089791449244
582,5.458876768966173,True,135.83421717990717
583,7.334776840197645,True,143.41054343021978
584,5.032536251972182,True,189.5936697994597
585,5.093119680047544,True,107.02094629270343
586,4.4829619388191935,True,56.0962909842321
587,4.178128646584248,True,57.56891226754121
588,5.656867525947103,True,79.02932005821084
589,4.173429912950047,True,133.5835039930001
590,4.933419558878873,True,98.77383377738951
591,4.468194184360053,True,89.38482071228987
592,5.30954476723082,True,52.790303224443775
593,5.172205691127443,True,113.76317324112968
594,5.872250081197675,True,224.44820319978237
595,4.442195193985969,True,50.62015957879467
596,4.638802397845087,True,108.80400748193654
597,4.082109534279105,True,142.37851480703435
598,4.495160175190382,True,40.455490299611796
599,5.213070652867586,True,90.40219026402741
600,5.5825336185421905,True,178.98185404072942
